sales_agent,manager,regional_office,status,account,opportunity_id,sales_agent_2,deal_stage,product,created_date,close_date,close_value
Rosalina Dieter,Celia Rouche,West,Current,Plexzap,6ROE69W5,Rosalina Dieter,Lost,GTX Basic,2016-11-16,2017-03-11,0
Rosalina Dieter,Celia Rouche,West,Current,Green-Plus,E67P9Y3Q,Rosalina Dieter,Won,GTX Basic,2016-11-12,2017-03-03,635
Rosalina Dieter,Celia Rouche,West,Current,Scotfind,M6WEJXC0,Rosalina Dieter,Won,MG Advanced,2016-11-05,2017-03-06,3284
Rosalina Dieter,Celia Rouche,West,Current,Sonron,3F5MZNEH,Rosalina Dieter,Lost,MG Special,2016-11-05,2017-03-03,0
Hayden Neloms,Celia Rouche,West,Current,Silis,HB740BLB,Hayden Neloms,In Progress,MG Special,2017-12-20,,
Hayden Neloms,Celia Rouche,West,Current,Plexzap,7L89U5DU,Hayden Neloms,Won,MG Advanced,2017-12-02,2017-12-20,3547
Hayden Neloms,Celia Rouche,West,Current,Finjob,V263VR1Y,Hayden Neloms,Won,MG Advanced,2017-11-29,2017-12-14,3285
Hayden Neloms,Celia Rouche,West,Current,Blackzim,B6CHA7CX,Hayden Neloms,Won,MG Special,2017-11-29,2017-12-14,58
Hayden Neloms,Celia Rouche,West,Current,Goodsilron,3SOLZEZX,Hayden Neloms,Won,GTX Plus Pro,2017-11-28,2017-12-12,5702
Hayden Neloms,Celia Rouche,West,Current,J-Texon,GLUYX9KN,Hayden Neloms,Won,GTX Plus Basic,2017-11-27,2017-12-12,1192
Hayden Neloms,Celia Rouche,West,Current,Konex,2AGA3ALY,Hayden Neloms,Won,MG Advanced,2017-11-16,2017-11-20,3664
Hayden Neloms,Celia Rouche,West,Current,Scotfind,2BH5Q718,Hayden Neloms,Lost,MG Advanced,2017-11-14,2017-11-23,0
Hayden Neloms,Celia Rouche,West,Current,,W5FH95XO,Hayden Neloms,In Progress,MG Special,2017-10-30,,
Hayden Neloms,Celia Rouche,West,Current,Hatfan,M9EU34FE,Hayden Neloms,Won,GTX Plus Pro,2017-10-20,2017-10-21,6026
Hayden Neloms,Celia Rouche,West,Current,J-Texon,CLHPJZHP,Hayden Neloms,Won,GTX Plus Pro,2017-10-19,2017-10-25,4552
Hayden Neloms,Celia Rouche,West,Current,Hottechi,ENL7MDL2,Hayden Neloms,Won,GTX Plus Basic,2017-10-19,2017-10-28,1226
Hayden Neloms,Celia Rouche,West,Current,Singletechno,1GVU0QTO,Hayden Neloms,Won,MG Advanced,2017-10-18,2017-10-22,3696
Hayden Neloms,Celia Rouche,West,Current,Y-corporation,V2YD7XYV,Hayden Neloms,Won,MG Special,2017-10-18,2017-12-20,51
Hayden Neloms,Celia Rouche,West,Current,Green-Plus,7U28UXIL,Hayden Neloms,Lost,MG Advanced,2017-10-18,2017-10-19,0
Hayden Neloms,Celia Rouche,West,Current,Cheers,JLB353E4,Hayden Neloms,Won,MG Advanced,2017-10-16,2017-10-20,3744
Hayden Neloms,Celia Rouche,West,Current,Groovestreet,C0H6SU2X,Hayden Neloms,Won,GTX Plus Basic,2017-10-15,2017-12-20,954
Hayden Neloms,Celia Rouche,West,Current,Faxquote,8EX2PGAY,Hayden Neloms,Lost,MG Special,2017-10-15,2017-10-21,0
Hayden Neloms,Celia Rouche,West,Current,Hatfan,93AE6QM4,Hayden Neloms,Won,GTX Plus Basic,2017-10-14,2017-10-15,881
Hayden Neloms,Celia Rouche,West,Current,Kan-code,3IQ19UZ2,Hayden Neloms,Won,MG Advanced,2017-10-13,2017-10-14,3250
Hayden Neloms,Celia Rouche,West,Current,Rantouch,ZN6HXJ5F,Hayden Neloms,Lost,GTX Plus Basic,2017-10-13,2017-10-20,0
Hayden Neloms,Celia Rouche,West,Current,Lexiqvolax,XSQOEHEA,Hayden Neloms,Lost,MG Advanced,2017-10-10,2017-10-15,0
Hayden Neloms,Celia Rouche,West,Current,Blackzim,IEJHIQYI,Hayden Neloms,Won,MG Advanced,2017-10-08,2017-12-22,3517
Hayden Neloms,Celia Rouche,West,Current,Green-Plus,UBWO7HIV,Hayden Neloms,Won,MG Advanced,2017-10-07,2017-12-13,3293
Hayden Neloms,Celia Rouche,West,Current,Scotfind,FTZ4VYH4,Hayden Neloms,Lost,MG Advanced,2017-10-05,2017-12-13,0
Hayden Neloms,Celia Rouche,West,Current,Konex,1D8XLZQ8,Hayden Neloms,Won,MG Advanced,2017-10-03,2017-11-21,3795
Hayden Neloms,Celia Rouche,West,Current,Cheers,I4OJHXIN,Hayden Neloms,Won,MG Advanced,2017-10-01,2017-10-05,3169
Hayden Neloms,Celia Rouche,West,Current,Xx-holding,9ZVX7NVU,Hayden Neloms,Lost,GTX Plus Basic,2017-10-01,2017-10-08,0
Hayden Neloms,Celia Rouche,West,Current,Xx-holding,IIOVCSHC,Hayden Neloms,Won,MG Advanced,2017-09-30,2017-12-10,2927
Hayden Neloms,Celia Rouche,West,Current,Hatfan,X718EF6Y,Hayden Neloms,Won,MG Advanced,2017-09-27,2017-10-04,2811
Hayden Neloms,Celia Rouche,West,Current,Plexzap,PT0I4XSM,Hayden Neloms,Won,GTX Plus Basic,2017-09-27,2017-10-07,1232
Hayden Neloms,Celia Rouche,West,Current,Finjob,DTCHPCBB,Hayden Neloms,Won,MG Advanced,2017-09-26,2017-12-14,3553
Hayden Neloms,Celia Rouche,West,Current,Hottechi,ZNE0DAIF,Hayden Neloms,Lost,GTX Plus Basic,2017-09-26,2017-11-24,0
Hayden Neloms,Celia Rouche,West,Current,Finjob,9F2MDA5R,Hayden Neloms,Won,MG Advanced,2017-09-23,2017-09-25,3197
Hayden Neloms,Celia Rouche,West,Current,Dalttechnology,UWYFOEMO,Hayden Neloms,Won,MG Special,2017-09-20,2017-09-26,59
Hayden Neloms,Celia Rouche,West,Current,Faxquote,8W35TVOQ,Hayden Neloms,Won,MG Advanced,2017-09-18,2017-12-02,2918
Hayden Neloms,Celia Rouche,West,Current,Zoomit,RBHXB5V5,Hayden Neloms,Lost,MG Special,2017-09-14,2017-11-27,0
Hayden Neloms,Celia Rouche,West,Current,Labdrill,JFBWABB1,Hayden Neloms,Won,MG Advanced,2017-09-12,2017-11-26,3473
Hayden Neloms,Celia Rouche,West,Current,Blackzim,ZHI12PI4,Hayden Neloms,Won,MG Advanced,2017-09-10,2017-12-29,3302
Hayden Neloms,Celia Rouche,West,Current,,ZGW9SCQ0,Hayden Neloms,In Progress,MG Advanced,2017-09-10,,
Hayden Neloms,Celia Rouche,West,Current,Konmatfix,7GDSUY9K,Hayden Neloms,In Progress,GTX Plus Pro,2017-09-05,,
Hayden Neloms,Celia Rouche,West,Current,Finhigh,GRYHHER0,Hayden Neloms,In Progress,MG Special,2017-09-03,,
Hayden Neloms,Celia Rouche,West,Current,,DZP41ANW,Hayden Neloms,In Progress,GTX Plus Basic,2017-09-03,,
Hayden Neloms,Celia Rouche,West,Current,Goodsilron,SS0ZF7SG,Hayden Neloms,Won,MG Advanced,2017-09-02,2017-12-15,3482
Hayden Neloms,Celia Rouche,West,Current,Hatfan,I5QVV9C5,Hayden Neloms,Lost,GTX Plus Basic,2017-09-02,2017-12-20,0
Hayden Neloms,Celia Rouche,West,Current,Newex,9CLDDA0W,Hayden Neloms,Lost,GTX Plus Basic,2017-08-31,2017-11-18,0
Hayden Neloms,Celia Rouche,West,Current,Dalttechnology,VBKF5FPB,Hayden Neloms,Won,GTX Plus Basic,2017-08-30,2017-09-06,1195
Hayden Neloms,Celia Rouche,West,Current,Hottechi,DC2NI04U,Hayden Neloms,Won,MG Advanced,2017-08-29,2017-12-31,3064
Hayden Neloms,Celia Rouche,West,Current,J-Texon,41B62CUB,Hayden Neloms,Lost,MG Special,2017-08-28,2017-11-11,0
Hayden Neloms,Celia Rouche,West,Current,Zoomit,BB46B5C7,Hayden Neloms,Lost,GTX Plus Basic,2017-08-27,2017-11-02,0
Hayden Neloms,Celia Rouche,West,Current,Singletechno,DUJ52ZYK,Hayden Neloms,Won,MG Advanced,2017-08-26,2017-09-10,3462
Hayden Neloms,Celia Rouche,West,Current,Labdrill,RSSYISWE,Hayden Neloms,Won,MG Advanced,2017-08-25,2017-12-01,3331
Hayden Neloms,Celia Rouche,West,Current,Plusstrip,A3JRUDX3,Hayden Neloms,Won,MG Advanced,2017-08-21,2017-11-27,3514
Hayden Neloms,Celia Rouche,West,Current,Scotfind,PVYIL0X4,Hayden Neloms,Won,MG Advanced,2017-08-20,2017-08-21,3448
Hayden Neloms,Celia Rouche,West,Current,Green-Plus,ZA2MIHIM,Hayden Neloms,Won,GTX Plus Pro,2017-08-18,2017-08-20,6529
Hayden Neloms,Celia Rouche,West,Current,Y-corporation,YKMHSGNU,Hayden Neloms,Lost,MG Advanced,2017-08-14,2017-11-29,0
Hayden Neloms,Celia Rouche,West,Current,,CYV6MJL9,Hayden Neloms,In Progress,MG Advanced,2017-08-14,,
Hayden Neloms,Celia Rouche,West,Current,,QQPAK72N,Hayden Neloms,In Progress,GTX Plus Pro,2017-08-13,,
Hayden Neloms,Celia Rouche,West,Current,,LFJVV393,Hayden Neloms,In Progress,GTX Plus Basic,2017-08-13,,
Hayden Neloms,Celia Rouche,West,Current,J-Texon,DMN53GAI,Hayden Neloms,Won,MG Advanced,2017-08-10,2017-08-13,3511
Hayden Neloms,Celia Rouche,West,Current,,988J5AUI,Hayden Neloms,In Progress,GTX Plus Basic,2017-08-10,,
Hayden Neloms,Celia Rouche,West,Current,Hatfan,AJ3CFCFA,Hayden Neloms,Lost,GTX Plus Basic,2017-08-09,2017-11-19,0
Hayden Neloms,Celia Rouche,West,Current,Rantouch,JZ2VUXZQ,Hayden Neloms,Lost,GTX Plus Basic,2017-08-07,2017-08-26,0
Hayden Neloms,Celia Rouche,West,Current,Labdrill,FLXN0TBT,Hayden Neloms,Lost,MG Advanced,2017-08-02,2017-08-10,0
Hayden Neloms,Celia Rouche,West,Current,Rantouch,6BBYA0L3,Hayden Neloms,Won,GTX Plus Basic,2017-08-01,2017-08-06,1157
Hayden Neloms,Celia Rouche,West,Current,,U4L1277G,Hayden Neloms,In Progress,GTX Plus Basic,2017-08-01,,
Hayden Neloms,Celia Rouche,West,Current,,OBDEDIXA,Hayden Neloms,In Progress,MG Advanced,2017-07-31,,
Hayden Neloms,Celia Rouche,West,Current,Newex,R7JSQI5U,Hayden Neloms,Lost,MG Advanced,2017-07-30,2017-07-31,0
Hayden Neloms,Celia Rouche,West,Current,Nam-zim,CEOEM2MY,Hayden Neloms,Lost,GTX Plus Basic,2017-07-28,2017-07-29,0
Hayden Neloms,Celia Rouche,West,Current,,RFXH6VDX,Hayden Neloms,In Progress,GTX Plus Basic,2017-07-27,,
Hayden Neloms,Celia Rouche,West,Current,,7F2DDW3C,Hayden Neloms,In Progress,MG Advanced,2017-07-25,,
Hayden Neloms,Celia Rouche,West,Current,Hatfan,3J1LNCA4,Hayden Neloms,Lost,GTX Plus Basic,2017-07-23,2017-07-31,0
Hayden Neloms,Celia Rouche,West,Current,Finjob,LRLER1XS,Hayden Neloms,Won,MG Special,2017-07-22,2017-09-14,64
Hayden Neloms,Celia Rouche,West,Current,Kan-code,8AK1G9IT,Hayden Neloms,Won,GTX Plus Pro,2017-07-20,2017-11-08,5526
Hayden Neloms,Celia Rouche,West,Current,Konmatfix,OI3UIKVF,Hayden Neloms,In Progress,GTX Plus Basic,2017-07-20,,
Hayden Neloms,Celia Rouche,West,Current,Faxquote,PLW3NMLJ,Hayden Neloms,Won,MG Advanced,2017-07-19,2017-07-28,2718
Hayden Neloms,Celia Rouche,West,Current,Sunnamplex,W7VULS00,Hayden Neloms,Won,GTX Plus Basic,2017-07-19,2017-09-30,1170
Hayden Neloms,Celia Rouche,West,Current,Y-corporation,564Y2IOV,Hayden Neloms,Lost,MG Advanced,2017-07-19,2017-07-29,0
Hayden Neloms,Celia Rouche,West,Current,Xx-zobam,LDK61ORQ,Hayden Neloms,In Progress,MG Special,2017-07-19,,
Hayden Neloms,Celia Rouche,West,Current,Finjob,DOPOI0R5,Hayden Neloms,Won,MG Advanced,2017-07-18,2017-07-28,3403
Hayden Neloms,Celia Rouche,West,Current,Konex,OO3BM7A9,Hayden Neloms,Won,MG Advanced,2017-07-17,2017-11-03,3700
Hayden Neloms,Celia Rouche,West,Current,Cheers,CAXTE48L,Hayden Neloms,Won,MG Advanced,2017-07-17,2017-07-24,3363
Hayden Neloms,Celia Rouche,West,Current,,M2A8EY5Q,Hayden Neloms,In Progress,GTX Plus Pro,2017-07-16,,
Hayden Neloms,Celia Rouche,West,Current,Fasehatice,FX4D649Y,Hayden Neloms,Lost,GTX Plus Basic,2017-07-15,2017-07-24,0
Hayden Neloms,Celia Rouche,West,Current,Xx-holding,DDD515FB,Hayden Neloms,Won,MG Advanced,2017-07-14,2017-07-15,3362
Hayden Neloms,Celia Rouche,West,Current,Hottechi,P93UCMW8,Hayden Neloms,Lost,MG Advanced,2017-07-13,2017-07-15,0
Hayden Neloms,Celia Rouche,West,Current,Y-corporation,SIONXEMH,Hayden Neloms,Won,MG Advanced,2017-07-12,2017-07-14,2905
Hayden Neloms,Celia Rouche,West,Current,Sunnamplex,HUNM56HY,Hayden Neloms,Won,MG Advanced,2017-07-12,2017-07-23,3741
Hayden Neloms,Celia Rouche,West,Current,Cheers,YNYZNOWR,Hayden Neloms,Lost,MG Advanced,2017-07-12,2017-07-25,0
Hayden Neloms,Celia Rouche,West,Current,Finjob,U3ZMURXR,Hayden Neloms,Won,MG Advanced,2017-07-11,2017-09-08,3121
Hayden Neloms,Celia Rouche,West,Current,Xx-holding,GNT6EM5M,Hayden Neloms,Lost,MG Special,2017-07-11,2017-07-12,0
Hayden Neloms,Celia Rouche,West,Current,Condax,1D5AYQO6,Hayden Neloms,Won,MG Special,2017-07-10,2017-07-19,59
Hayden Neloms,Celia Rouche,West,Current,Sonron,EQ399D3M,Hayden Neloms,Won,MG Advanced,2017-07-06,2017-07-14,3250
Hayden Neloms,Celia Rouche,West,Current,,AR33M33M,Hayden Neloms,In Progress,GTX Plus Basic,2017-07-01,,
Hayden Neloms,Celia Rouche,West,Current,Konex,29VR6EL4,Hayden Neloms,Lost,MG Advanced,2017-06-28,2017-09-14,0
Hayden Neloms,Celia Rouche,West,Current,Dalttechnology,TLSSOOVB,Hayden Neloms,Lost,GTX Plus Basic,2017-06-24,2017-07-04,0
Hayden Neloms,Celia Rouche,West,Current,Plusstrip,557JX4BM,Hayden Neloms,Won,GTX Plus Basic,2017-06-23,2017-09-12,1099
Hayden Neloms,Celia Rouche,West,Current,Singletechno,408AHOYL,Hayden Neloms,Lost,MG Advanced,2017-06-23,2017-07-03,0
Hayden Neloms,Celia Rouche,West,Current,Fasehatice,CV0BDYMP,Hayden Neloms,Won,MG Special,2017-06-19,2017-09-29,62
Hayden Neloms,Celia Rouche,West,Current,Condax,VMTPCY5G,Hayden Neloms,Won,MG Special,2017-06-19,2017-06-25,55
Hayden Neloms,Celia Rouche,West,Current,Groovestreet,YT2QLCVS,Hayden Neloms,Won,MG Advanced,2017-06-14,2017-06-28,3539
Hayden Neloms,Celia Rouche,West,Current,Scotfind,6M89XBL0,Hayden Neloms,Won,GTX Plus Pro,2017-06-14,2017-09-11,5053
Hayden Neloms,Celia Rouche,West,Current,Fasehatice,ZE9WX1Q9,Hayden Neloms,Won,MG Special,2017-06-12,2017-08-21,54
Hayden Neloms,Celia Rouche,West,Current,Green-Plus,6MTURF7Q,Hayden Neloms,Won,MG Special,2017-06-07,2017-06-21,56
Hayden Neloms,Celia Rouche,West,Current,Sonron,3KZUBSRU,Hayden Neloms,Won,GTX Plus Basic,2017-06-04,2017-09-09,1024
Hayden Neloms,Celia Rouche,West,Current,Scotfind,EL03YRD0,Hayden Neloms,Lost,GTX Plus Basic,2017-06-04,2017-09-29,0
Hayden Neloms,Celia Rouche,West,Current,Sunnamplex,Q67320CY,Hayden Neloms,Won,MG Advanced,2017-06-01,2017-08-17,3480
Hayden Neloms,Celia Rouche,West,Current,Plexzap,NKERMTB8,Hayden Neloms,Lost,MG Advanced,2017-06-01,2017-08-03,0
Hayden Neloms,Celia Rouche,West,Current,Nam-zim,GIPPUV2F,Hayden Neloms,In Progress,GTX Plus Basic,2017-05-31,,
Hayden Neloms,Celia Rouche,West,Current,Singletechno,Z75R686C,Hayden Neloms,Won,MG Advanced,2017-05-28,2017-08-28,3701
Hayden Neloms,Celia Rouche,West,Current,,7KKFQ7LX,Hayden Neloms,In Progress,MG Advanced,2017-05-26,,
Hayden Neloms,Celia Rouche,West,Current,,7X0T2QOL,Hayden Neloms,In Progress,MG Advanced,2017-05-26,,
Hayden Neloms,Celia Rouche,West,Current,,Y2EC6KYG,Hayden Neloms,In Progress,MG Advanced,2017-05-25,,
Hayden Neloms,Celia Rouche,West,Current,,2YLXKON1,Hayden Neloms,In Progress,MG Advanced,2017-05-22,,
Hayden Neloms,Celia Rouche,West,Current,Groovestreet,CP3JY4PE,Hayden Neloms,Won,MG Advanced,2017-05-20,2017-09-14,3728
Hayden Neloms,Celia Rouche,West,Current,Golddex,6TN4T6HN,Hayden Neloms,Won,GTX Plus Basic,2017-05-19,2017-06-01,964
Hayden Neloms,Celia Rouche,West,Current,,2FMT1053,Hayden Neloms,In Progress,MG Advanced,2017-05-18,,
Hayden Neloms,Celia Rouche,West,Current,Funholding,2BXYT4PD,Hayden Neloms,In Progress,GTX Plus Pro,2017-05-18,,
Hayden Neloms,Celia Rouche,West,Current,Scotfind,T4MF2SMF,Hayden Neloms,Won,MG Advanced,2017-05-17,2017-06-04,3624
Hayden Neloms,Celia Rouche,West,Current,Hottechi,XD6R8R5B,Hayden Neloms,Won,MG Advanced,2017-05-16,2017-05-30,3153
Hayden Neloms,Celia Rouche,West,Current,Blackzim,5BRZKG6Y,Hayden Neloms,Lost,MG Special,2017-05-15,2017-09-08,0
Hayden Neloms,Celia Rouche,West,Current,Singletechno,FNQYVW3T,Hayden Neloms,Won,GTX Plus Pro,2017-05-13,2017-05-17,4627
Hayden Neloms,Celia Rouche,West,Current,Faxquote,3N46WQVI,Hayden Neloms,In Progress,MG Advanced,2017-05-13,,
Hayden Neloms,Celia Rouche,West,Current,Sonron,GYKFAK7W,Hayden Neloms,Won,MG Advanced,2017-05-02,2017-05-10,3527
Hayden Neloms,Celia Rouche,West,Current,Groovestreet,TTNORNQI,Hayden Neloms,Won,MG Special,2017-04-30,2017-08-12,62
Hayden Neloms,Celia Rouche,West,Current,Labdrill,FWTNRN0L,Hayden Neloms,Won,GTX Plus Pro,2017-04-30,2017-08-12,5408
Hayden Neloms,Celia Rouche,West,Current,Betasoloin,R9U1QNHQ,Hayden Neloms,In Progress,MG Special,2017-04-29,,
Hayden Neloms,Celia Rouche,West,Current,,OTJR9SSK,Hayden Neloms,In Progress,GTX Plus Basic,2017-04-25,,
Hayden Neloms,Celia Rouche,West,Current,,NUQPJV8A,Hayden Neloms,In Progress,MG Advanced,2017-04-24,,
Hayden Neloms,Celia Rouche,West,Current,Labdrill,Z9SY11HK,Hayden Neloms,Won,MG Advanced,2017-04-21,2017-04-30,3303
Hayden Neloms,Celia Rouche,West,Current,,0EYXI1UN,Hayden Neloms,In Progress,MG Advanced,2017-04-19,,
Hayden Neloms,Celia Rouche,West,Current,Goodsilron,5SYJS0HS,Hayden Neloms,Lost,GTX Plus Pro,2017-04-18,2017-04-23,0
Hayden Neloms,Celia Rouche,West,Current,Blackzim,E2MWXGNG,Hayden Neloms,Lost,MG Advanced,2017-04-17,2017-04-19,0
Hayden Neloms,Celia Rouche,West,Current,Faxquote,3VMC6PGJ,Hayden Neloms,Lost,GTX Plus Basic,2017-04-17,2017-04-25,0
Hayden Neloms,Celia Rouche,West,Current,Blackzim,BWIWI1PC,Hayden Neloms,Lost,MG Advanced,2017-04-16,2017-04-22,0
Hayden Neloms,Celia Rouche,West,Current,Lexiqvolax,68KYNPDQ,Hayden Neloms,Lost,GTX Plus Basic,2017-04-15,2017-04-24,0
Hayden Neloms,Celia Rouche,West,Current,Scotfind,FMNSL9TP,Hayden Neloms,Won,MG Advanced,2017-04-14,2017-04-24,2997
Hayden Neloms,Celia Rouche,West,Current,Hottechi,YIZ1VQ3U,Hayden Neloms,Lost,MG Advanced,2017-04-14,2017-04-15,0
Hayden Neloms,Celia Rouche,West,Current,Hatfan,HEDUIEUN,Hayden Neloms,Won,MG Special,2017-04-13,2017-06-23,62
Hayden Neloms,Celia Rouche,West,Current,Dalttechnology,IFJ2AE9R,Hayden Neloms,Lost,MG Advanced,2017-04-13,2017-04-20,0
Hayden Neloms,Celia Rouche,West,Current,Goodsilron,GHY9QZKG,Hayden Neloms,Lost,MG Special,2017-04-12,2017-04-16,0
Hayden Neloms,Celia Rouche,West,Current,,XQ0N9T87,Hayden Neloms,In Progress,MG Advanced,2017-04-10,,
Hayden Neloms,Celia Rouche,West,Current,Hottechi,R0XAJA2I,Hayden Neloms,Won,GTX Plus Basic,2017-04-09,2017-04-17,974
Hayden Neloms,Celia Rouche,West,Current,Newex,YT7QY06V,Hayden Neloms,Won,MG Advanced,2017-04-08,2017-04-14,3224
Hayden Neloms,Celia Rouche,West,Current,Scotfind,P2VXL7MO,Hayden Neloms,Won,GTX Plus Pro,2017-04-08,2017-04-10,4761
Hayden Neloms,Celia Rouche,West,Current,Singletechno,2FEA30KT,Hayden Neloms,Won,GTX Plus Basic,2017-04-08,2017-05-25,935
Hayden Neloms,Celia Rouche,West,Current,,U0E0XHK9,Hayden Neloms,In Progress,MG Advanced,2017-04-06,,
Hayden Neloms,Celia Rouche,West,Current,Golddex,MJZP9WYC,Hayden Neloms,Lost,GTX Plus Basic,2017-04-04,2017-04-08,0
Hayden Neloms,Celia Rouche,West,Current,,Q2BB73WT,Hayden Neloms,In Progress,GTX Plus Basic,2017-04-03,,
Hayden Neloms,Celia Rouche,West,Current,,MIY4MF3R,Hayden Neloms,In Progress,MG Advanced,2017-04-01,,
Hayden Neloms,Celia Rouche,West,Current,Doncon,BUPUP2TV,Hayden Neloms,Won,MG Advanced,2017-03-31,2017-06-04,3438
Hayden Neloms,Celia Rouche,West,Current,Fasehatice,OZDJFUHH,Hayden Neloms,Won,GTX Plus Basic,2017-03-31,2017-04-09,901
Hayden Neloms,Celia Rouche,West,Current,Goodsilron,C334XDK8,Hayden Neloms,Won,MG Special,2017-03-28,2017-04-08,58
Hayden Neloms,Celia Rouche,West,Current,Doncon,4X3LNCWH,Hayden Neloms,Won,MG Special,2017-03-26,2017-04-04,49
Hayden Neloms,Celia Rouche,West,Current,,J6OQS0AU,Hayden Neloms,In Progress,MG Advanced,2017-03-26,,
Hayden Neloms,Celia Rouche,West,Current,,KMB8TJ0I,Hayden Neloms,In Progress,MG Advanced,2017-03-24,,
Hayden Neloms,Celia Rouche,West,Current,Labdrill,T0SEVT4K,Hayden Neloms,Won,MG Advanced,2017-03-19,2017-06-16,3028
Hayden Neloms,Celia Rouche,West,Current,Singletechno,TAEUD0HP,Hayden Neloms,Won,GTX Plus Basic,2017-03-17,2017-06-10,1188
Hayden Neloms,Celia Rouche,West,Current,,IBS3H6Z4,Hayden Neloms,In Progress,GTX Plus Basic,2017-03-17,,
Hayden Neloms,Celia Rouche,West,Current,Finjob,YZ9ZKK3P,Hayden Neloms,Won,MG Special,2017-03-16,2017-05-08,56
Hayden Neloms,Celia Rouche,West,Current,,MRCYKUX4,Hayden Neloms,In Progress,MG Advanced,2017-03-14,,
Hayden Neloms,Celia Rouche,West,Current,Singletechno,34MBPHRL,Hayden Neloms,Won,GTX Plus Basic,2017-03-13,2017-06-17,1157
Hayden Neloms,Celia Rouche,West,Current,Y-corporation,TK29F68V,Hayden Neloms,Won,MG Special,2017-03-12,2017-06-13,49
Hayden Neloms,Celia Rouche,West,Current,Hatfan,3E4VTH6E,Hayden Neloms,In Progress,MG Special,2017-03-12,,
Hayden Neloms,Celia Rouche,West,Current,Xx-holding,P4RDU8QM,Hayden Neloms,Won,MG Advanced,2017-03-08,2017-05-19,3151
Hayden Neloms,Celia Rouche,West,Current,Rantouch,X96MMTCI,Hayden Neloms,Won,GTX Plus Basic,2017-03-08,2017-06-16,1039
Hayden Neloms,Celia Rouche,West,Current,Cheers,BVOO33UA,Hayden Neloms,Won,MG Advanced,2017-03-05,2017-06-28,3397
Hayden Neloms,Celia Rouche,West,Current,Condax,FM2NX2GB,Hayden Neloms,Won,MG Advanced,2017-02-28,2017-05-05,4069
Hayden Neloms,Celia Rouche,West,Current,Plexzap,3N9I1WH7,Hayden Neloms,Won,MG Advanced,2017-02-27,2017-05-26,2964
Hayden Neloms,Celia Rouche,West,Current,,9X2S0K15,Hayden Neloms,In Progress,MG Advanced,2017-02-27,,
Hayden Neloms,Celia Rouche,West,Current,Goodsilron,Y40ADYX7,Hayden Neloms,Won,MG Advanced,2017-02-24,2017-03-11,3550
Hayden Neloms,Celia Rouche,West,Current,Finjob,75ZOJ3O7,Hayden Neloms,Won,MG Advanced,2017-02-23,2017-03-08,3312
Hayden Neloms,Celia Rouche,West,Current,Fasehatice,W4BNO6UL,Hayden Neloms,Won,MG Advanced,2017-02-22,2017-06-04,3763
Hayden Neloms,Celia Rouche,West,Current,J-Texon,WGI2GSKJ,Hayden Neloms,Lost,GTX Plus Basic,2017-02-22,2017-05-27,0
Hayden Neloms,Celia Rouche,West,Current,,ESZY10SI,Hayden Neloms,In Progress,MG Advanced,2017-02-22,,
Hayden Neloms,Celia Rouche,West,Current,Faxquote,CK0MDHHM,Hayden Neloms,Won,MG Advanced,2017-02-16,2017-06-02,3281
Hayden Neloms,Celia Rouche,West,Current,Konex,DC7COE9W,Hayden Neloms,Won,MG Advanced,2017-02-14,2017-05-01,2873
Hayden Neloms,Celia Rouche,West,Current,Opentech,SWJ9OOZU,Hayden Neloms,In Progress,MG Advanced,2017-02-13,,
Hayden Neloms,Celia Rouche,West,Current,Labdrill,U2SW8DT1,Hayden Neloms,Won,MG Advanced,2017-02-12,2017-06-13,3807
Hayden Neloms,Celia Rouche,West,Current,,LXM6CTMS,Hayden Neloms,In Progress,GTX Plus Basic,2017-02-12,,
Hayden Neloms,Celia Rouche,West,Current,Plexzap,5JHSTFEZ,Hayden Neloms,Lost,GTX Plus Basic,2017-02-09,2017-05-11,0
Hayden Neloms,Celia Rouche,West,Current,Groovestreet,TMZQX7F8,Hayden Neloms,Lost,GTX Plus Basic,2017-02-09,2017-05-02,0
Hayden Neloms,Celia Rouche,West,Current,Sonron,KGZL60NI,Hayden Neloms,Lost,GTX Plus Basic,2017-02-07,2017-05-11,0
Hayden Neloms,Celia Rouche,West,Current,Isdom,6VIK2VX8,Hayden Neloms,In Progress,MG Special,2017-02-06,,
Hayden Neloms,Celia Rouche,West,Current,Cheers,JCPQZ2SN,Hayden Neloms,In Progress,GTX Plus Basic,2017-02-04,,
Hayden Neloms,Celia Rouche,West,Current,Sunnamplex,JX7WZ9UP,Hayden Neloms,Won,MG Advanced,2017-02-03,2017-05-01,3376
Hayden Neloms,Celia Rouche,West,Current,Goodsilron,RGCH6CUF,Hayden Neloms,Won,GTX Plus Basic,2017-02-03,2017-06-20,975
Hayden Neloms,Celia Rouche,West,Current,Sonron,CUR03RXO,Hayden Neloms,Won,MG Advanced,2017-01-29,2017-06-14,3689
Hayden Neloms,Celia Rouche,West,Current,Vehement Capital Partners,WRUG19FZ,Hayden Neloms,In Progress,MG Advanced,2017-01-13,,
Hayden Neloms,Celia Rouche,West,Current,,RIW4VWBW,Hayden Neloms,In Progress,GTX Plus Pro,2017-01-10,,
Hayden Neloms,Celia Rouche,West,Current,,EWDOBEM6,Hayden Neloms,In Progress,MG Special,2017-01-03,,
